Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout,GPA_Category,GPA_Category_Encoded,Age_Group,Age_Group_Encoded,Income_Level,Income_Level_Encoded,Attendance_Category,Attendance_Encoded
3498,-0.05891471887138314,0,-0.7796596353001682,1,0.9948930343920681,-0.2477739047379063,1,0.08564495199749893,0,0,1.3323740429106812,-0.2622676513714173,-0.04659268542710178,-0.04546475552326035,1,2,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
3499,-0.19912109410075743,1,2.3761300338508278,1,0.6543221697350087,2.160833251387326,1,1.788911724681266,0,1,-0.062045876322897014,0.7832613423876439,0.9493554018933261,0.9615272250579603,2,2,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
3500,-0.3860629277399259,0,0.1392132328713778,1,-0.31986890823751074,0.0198491126093421,3,1.3358259821939586,0,1,2.1457856624636014,-0.9875445209159908,-1.1728517374436604,-1.1456967343064457,4,4,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
3501,1.2029426581929987,1,1.0760978241808068,1,-0.3832309295690568,0.26314276474320397,1,0.37092116023024824,0,0,0.5189624233577607,-0.9687061606680798,-0.6143761744602431,-0.6142287445552461,4,4,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
3502,-0.6664756781986761,0,-0.45376431646377635,1,-0.010979054246224014,0.5672598299105314,0,0.782054519153916,1,1,-0.0039450463548314505,1.593310833047817,1.5543705951253621,1.5582632135505354,2,2,0,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
3503,0.034556197948201924,1,-0.5743122421213258,1,0.10782473575042498,-0.5153969220851548,3,0.3373592533793367,0,1,1.3323740429106812,-0.8462568190566583,-0.8284584736038865,-0.8007087409591758,2,4,2,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3504,0.034556197948201924,0,-0.7796596353001682,1,-0.018899306912667092,0.7740594342243126,1,1.067330727386665,1,0,1.2161723829745494,-0.6484540364535926,-0.49337313581383585,-0.4463967477917092,2,2,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3505,-0.5262693029693019,0,-0.1250503691974104,1,-0.45451320356704594,0.3969542734168273,3,0.8491783328557391,1,0,-1.340264135620344,1.593310833047817,1.5171388909264676,1.5675872133707318,4,3,3,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
3506,-1.4142430127553467,0,-0.23690179494296668,1,-0.28818789757173774,1.126835229818413,1,-0.3170979302134411,0,1,0.7513657432300235,-0.055045688644396004,-0.38167802321715244,-0.38112874905033395,1,4,0,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
3507,0.31496894840695216,0,-0.7796596353001682,0,-1.5633485768691004,-1.6102183566875332,3,0.08564495199749893,0,0,1.680979022719076,-1.872947452567808,-2.0664126382171286,-2.050124716865505,4,2,0,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
3508,-0.05891471887138314,1,-0.28866831220566114,1,0.5117576217390304,0.3726249082034408,3,0.14437828898659427,0,0,0.5189624233577607,1.0940942864781755,0.9121236976944316,0.8682872268559952,3,4,0,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
3509,0.5019107820461206,0,-0.7796596353001682,1,-0.6683600255610136,0.23881339952981745,2,0.13598781227386655,0,1,-1.049759985780015,1.593310833047817,1.582294373274533,1.5862352130111248,2,1,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
3510,-0.5730047613790927,1,-0.6541275496140061,0,0.0999044830839812,-1.3425953393402847,4,-0.526859848031639,0,0,1.0418698930703523,-1.4490843469898105,-1.5172450012834349,-1.5559527263950912,2,0,2,0,Low,1,Young,2,"(24999.999, 37110.0]",0,Low,1
3511,1.2496781166027895,0,-0.7796596353001682,1,-0.07434107557777005,-0.2234445395245198,0,0.32057829995388065,1,1,0.6932649132619578,-2.042492694799007,-2.0477967861176816,-2.0967447159664876,4,1,3,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3512,-0.9001529702476354,1,-0.7796596353001682,1,0.19494751508130026,0.42128363863021384,4,-0.526859848031639,0,0,-0.23634836622709474,-0.15865667000790643,0.0278707229706873,0.02912724303831161,1,1,0,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
3513,1.7637681591105008,0,-0.7796596353001682,1,0.020701956419549004,0.08067252564280757,1,-0.6023741384461901,0,0,-0.46875168609935747,0.5572010194127116,0.9307395497938789,0.9428792254175673,3,4,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
3514,-1.788126680033682,0,-0.7796596353001682,1,0.45631585307392747,0.007684430002647968,1,-0.13250744253342672,0,0,0.6932649132619578,0.9810641249907094,0.8004285850977484,0.80301922811462,4,2,0,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
3515,0.45517532363632807,1,2.3761300338508278,1,-0.9138878582207544,0.0198491126093421,2,0.2534544862520575,0,0,-0.9335583258438838,0.04856529271911441,0.009254870871240028,-0.017492756062671068,3,3,3,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
3516,0.45517532363632807,1,-0.7796596353001682,1,-0.08226132824421313,-0.4180794612316103,2,1.218359308215768,0,1,0.22845827351743184,0.8020997026355549,0.6887334725010648,0.6911312302722621,1,0,0,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
3517,-0.8534175118378445,1,0.7576615586286146,1,0.020701956419549004,1.9783630122869296,2,0.6981497520266369,0,0,1.2742732129426155,-1.2607007445107004,-0.8284584736038865,-0.8286807404197652,1,2,3,1,Low,1,Young,2,"(37110.0, 70904.375]",1,High,0
3518,0.4084398652265355,0,-0.7796596353001682,1,-0.8980473528878679,0.3482955429900543,2,1.1008926342375767,1,0,1.5647773627829438,-1.3360541855023442,-1.433473666835922,-1.378796729811358,2,3,3,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3519,1.296413575012582,1,-0.7796596353001682,1,-1.0247713955509596,0.3361308603833619,4,1.7721307712558099,1,0,-0.5268525160674236,-0.46007043397448255,-0.22344328037185063,-0.23194475192719025,3,2,0,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3520,-1.8815975968532654,0,-0.7796596353001682,1,-0.5970777515630245,-1.2574425610934328,1,-0.6023741384461901,1,0,-1.6888691154287387,1.593310833047817,1.3868279262303367,1.418403216247588,3,1,2,0,High,0,Young,2,"(24999.999, 37110.0]",0,Low,1
3521,0.5019107820461206,0,-0.6879510907736949,1,0.171186757081971,-0.27210326995129286,2,0.6981497520266369,0,1,-0.7592558359396864,0.8491956032553323,0.7631968808988538,0.784371228474227,3,0,0,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
3522,-1.8815975968532654,0,2.3761300338508278,0,-1.1277346802147221,-0.4789028742650758,3,0.7401021355902765,0,0,0.8675674031661551,0.23694889519822465,0.47465117335742135,0.46735523458754624,2,4,3,0,Mid,2,Young,2,"(37110.0, 70904.375]",1,High,0
3523,-0.9936238870672205,0,0.1957920425754914,0,0.955291771059852,0.007684430002647968,4,0.24506400953932952,0,0,-0.7592558359396864,-0.08330322901626233,0.1116420574181998,0.14101524088066955,3,1,2,0,Mid,2,Young,2,"(37110.0, 70904.375]",1,High,0
3524,1.6702972422909173,1,2.3761300338508278,1,-0.6445992675616836,-0.28426795255798526,1,0.8827402397066513,1,0,1.0999707230384184,-0.0456265085204407,-0.36306217111770517,-0.36248074940994096,1,0,2,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
3525,-0.6197402197888853,0,-0.7437049360592795,1,-0.018899306912667092,-0.5640556525119278,1,0.0772544752847712,0,1,-0.7592558359396864,0.14275709395866953,0.1954133918657123,0.1969592398018481,1,0,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
3526,-1.2273011791161799,0,2.1376207897229915,1,0.6780829277343386,-0.18695049170444084,1,0.6561973684629973,0,0,-0.5849533460354891,-0.33762109236306115,-0.43752557951549403,-0.4091007485109232,4,2,2,0,Low,1,Young,2,"(37110.0, 70904.375]",1,High,0
3527,-0.19912109410075743,0,-0.45376431646377635,0,-0.010979054246224014,-1.0263135915662651,2,-1.4414218097189817,0,0,-0.0039450463548314505,0.15217627408262524,-0.3444463190182579,-0.37180474923013745,4,4,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,Low,1
3528,2.0909163679790437,0,-0.5841430681087963,1,1.3909056677142304,0.6159185603373026,3,-0.015040768555236004,0,0,0.9837690631022867,-1.0063828811639017,-0.5585286181619012,-0.5582847456340672,4,0,2,1,Low,1,Senior,1,"(24999.999, 37110.0]",0,High,0
3529,-1.8815975968532654,0,-0.7796596353001682,1,-0.9218081108871974,0.8105534820443933,1,0.6981497520266369,1,1,-1.6888691154287387,1.0940942864781755,0.8190444371971957,0.821667227755013,1,0,2,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
3530,-1.087094803886804,1,-0.7796596353001682,1,1.359224657048458,0.5186010994837583,1,1.0169878671102974,0,1,0.2865591034854974,0.09566119333889218,0.055794501119857995,0.0477752426787046,3,1,0,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
3531,1.5300908670615414,0,-0.7796596353001682,1,0.5275981270719166,0.8592122124711645,1,-0.8792598699662114,0,0,0.2865591034854974,-0.007949788024618657,-0.5306048400127303,-0.5116647465330847,4,0,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
3532,1.9039745343398766,0,-0.3513656080138648,1,-1.8722384308603872,0.7983887994376991,3,-0.09894553568251517,1,0,-1.049759985780015,0.8020997026355549,0.4932670254568686,0.43005923530676027,3,3,2,0,High,0,Senior,1,"(24999.999, 37110.0]",0,High,0
3533,-0.10565017728117401,0,2.3761300338508278,1,-0.1693841075750891,-1.2209485132733537,2,-1.0890217877844093,0,0,0.34465993345356294,-2.174361216534384,-1.9919492298193395,-1.9475607188433435,4,2,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,Low,1
3534,-1.2740366375259706,0,-0.7796596353001682,1,-0.8188448262234352,1.4796110254125134,2,-0.409393174053448,1,0,-0.17824753625902864,-0.4223937134786605,-0.22344328037185063,-0.16667675318581457,4,2,2,0,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
3535,2.137651826388836,1,-0.37982688045311513,1,1.6760347637061876,0.8835415776845511,4,0.30379734652842455,1,0,-1.1659616457161468,0.6419736405283114,0.9400474758436027,0.9801752246983533,3,1,3,0,Mid,2,Senior,1,"(24999.999, 37110.0]",0,High,0
3536,1.6235617838811247,0,-0.7796596353001682,1,0.20286776774774334,-1.8291826436080085,1,1.0253783438230255,0,1,-0.062045876322897014,-1.1759281233951009,-1.2752389239906203,-1.2762327317891964,3,2,3,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
3537,0.6888526156852874,0,-0.7796596353001682,1,-2.0068827261899225,-0.7100318437922436,0,0.8911307164193787,0,0,-1.107860815748081,-0.7332266575691921,-0.4096018013663231,-0.4091007485109232,1,2,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3538,-0.8534175118378445,1,-0.03437303019409831,1,1.2879423830504684,-1.1722897828465826,0,0.21150210268841796,1,1,-0.7011550059716207,1.593310833047817,1.582294373274533,1.5862352130111248,1,2,2,0,High,0,Young,2,"(24999.999, 37110.0]",0,Low,1
3539,-0.05891471887138314,0,0.28172583617226177,1,0.5513588850712465,0.4577776864502928,0,-0.6694979521480136,0,0,0.9256682331342206,-0.29052519174328356,0.34434020866129045,0.346143236924992,1,3,3,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
3540,-0.19912109410075743,1,0.41220770836959786,0,0.4167145897417114,-0.4910675568717682,1,-0.15767887267161051,0,1,-0.35255002616322584,0.18985299457844687,0.04648657507013457,0.06642324231909759,2,2,2,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
3541,0.31496894840695216,0,0.09610884200323778,1,0.012781703753105925,0.05634316042942104,2,2.5356641521140504,0,1,0.8675674031661551,-0.36587863273492766,-0.539912766062454,-0.5303127461734777,4,2,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
3542,1.4833554086517489,1,-0.45376431646377635,1,-0.010979054246224014,1.7229046775463752,0,-1.424640856293526,1,1,-0.0039450463548314505,-0.8933527196764357,-0.5306048400127303,-0.5955807449148531,3,3,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3543,0.8757944493244543,0,-0.39742612138173367,1,1.6205929950410847,1.4431169775924326,1,-1.2316598919007837,0,0,-0.9916591558119496,0.9245490442469764,0.9865871060922207,0.9242312257771743,3,1,3,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
3544,-1.1338302622965948,1,-0.7796596353001682,1,-0.25650688690596474,-0.9046667654993341,1,0.16115924241205035,0,0,0.5189624233577607,0.020307752347248086,0.33503228261156703,0.3368192371047957,1,1,0,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,Low,1
3545,1.3898844918321653,1,-0.7796596353001682,1,1.4701081943786634,0.48210705166367934,4,0.6981497520266369,0,1,0.5770632533258262,-0.08330322901626233,0.04648657507013457,0.06642324231909759,2,3,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
3546,0.31496894840695216,1,-0.7796596353001682,1,0.004861451086662144,1.8080574557932256,1,0.8575688095684671,0,0,-1.2821633056522785,-0.3187827321151501,-0.20482742827240336,-0.24126875174738652,4,3,0,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3547,0.6888526156852874,1,-0.6128793286875563,0,-0.2089853709073052,-0.8560080350725611,3,0.27862591639024104,1,1,1.1580715530064838,-2.174361216534384,-2.1408760466149177,-2.1433647150674697,1,4,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
3548,1.4833554086517489,0,1.83912116428525,1,-1.7930359041959547,0.9686943559314031,3,-1.5421075302717167,1,0,1.5647773627829438,-2.174361216534384,-2.1408760466149177,-2.1433647150674697,2,4,0,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
3549,-1.1338302622965948,1,-0.5740372539818162,1,-0.7396422995590027,-0.1261270786709754,0,-0.23319316308616195,0,1,0.6351640832938917,-0.08330322901626233,-0.3909859492668761,-0.2972127506685655,2,3,2,1,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
3550,-0.05891471887138314,0,-0.68169511059985,1,1.3513044043820144,-0.8803374002859475,1,-1.7938218316535541,0,0,0.05415578361323411,0.34055987656173503,0.5398066557054866,0.5326232333289219,4,4,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,Low,1
3551,-0.5730047613790927,0,0.07768463665609023,1,0.7335246963994415,1.5039403906258981,4,0.37931163694297626,0,0,2.087684832495536,-0.9781253407920353,-0.44683350556521767,-0.4370727479715127,3,1,3,1,Low,1,Young,2,"(37110.0, 70904.375]",1,High,0
3552,-1.6011848463945135,0,-0.7599979833252272,1,0.5275981270719166,-0.3815854134115314,5,0.4464354506447994,0,1,0.5770632533258262,-0.7143882973212812,-0.5306048400127303,-0.5023407467128882,3,2,0,0,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
3553,0.36170440681674465,0,0.8259273642618891,1,0.5988804010699057,-0.11396239606428298,2,-0.14089791924615475,0,0,0.22845827351743184,0.4724283982971122,-0.316522540869087,-0.306536750488762,4,4,3,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
3554,2.558270952076962,1,2.3761300338508278,1,-0.010979054246224014,-0.3085973177713718,2,-1.2064884617626,0,0,1.797180682655207,-1.5338569681054097,-1.4986291491839876,-1.5000087274739122,1,2,2,0,Low,1,Senior,1,"(37110.0, 70904.375]",1,High,0
3555,-1.8815975968532654,1,2.3761300338508278,0,-0.49411446689926203,1.0538471341782552,2,-0.8373074864025718,0,0,1.680979022719076,-0.657873216577548,-0.9773852903994644,-0.9871887373631054,4,1,0,0,Low,1,Young,2,"(37110.0, 70904.375]",1,High,0
3556,-0.05891471887138314,0,-0.33177270307380113,1,-0.8346853315563217,0.9930237211447897,2,-1.6511837275371797,1,0,-1.5145666255245414,1.499119031808262,0.8469682153463663,0.8496392272156023,1,1,0,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
3557,0.6421171572754949,1,0.0035753330582354737,1,-0.48619421423281894,-0.6857024785788588,1,-0.06538362883160362,1,0,-0.5268525160674236,-1.4019884463700332,-1.4800132970845403,-1.5466287265748946,4,2,0,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3558,0.12802711476778533,0,2.3761300338508278,0,0.13158549374975423,0.14149593867627305,4,3.173340382281372,1,0,0.6351640832938917,-1.3737309059981664,-1.6196321878303945,-1.5839247258556806,3,2,3,1,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
3559,-0.10565017728117401,1,-0.6302035814766652,1,-0.8030043208905487,0.3969542734168273,2,-0.11572648910797094,1,0,1.2742732129426155,-1.2795391047586113,-0.8005346954547156,-0.8007087409591758,1,0,0,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3560,-1.3675075543455542,0,0.5739694814361583,1,0.004861451086662144,0.9808590385380955,2,-0.4345646041916318,1,0,-1.2240624756842127,-0.18691421037977315,-0.04659268542710178,-0.10140875444443931,4,0,2,0,Mid,2,Young,2,"(37110.0, 70904.375]",1,High,0
3561,0.22149803158736875,1,-0.7796596353001682,1,0.06822347241820818,-0.5640556525119278,2,0.20311162597568994,0,0,0.9256682331342206,-0.0456265085204407,-0.1582877980237854,-0.14802875354542158,4,3,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
3562,-0.806682053428052,0,-0.7796596353001682,0,-0.20106511824086212,1.3822935645589673,0,-1.1729265549116885,1,0,-0.41065085613129193,-0.5354238749661266,-0.4747572837143886,-0.47436874725229866,1,4,0,1,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
3563,-1.8815975968532654,1,1.5918380798311837,1,-1.7059131248650787,0.8227181646510856,2,-1.1393646480607766,1,0,0.7513657432300235,0.5289434790408453,0.7259651766999593,0.6631592308116724,3,4,4,0,Mid,2,Young,2,"(37110.0, 70904.375]",1,High,0
3564,1.2029426581929987,1,-0.7796596353001682,1,-1.096053669548949,-0.89250208289264,3,-0.6359360452971017,0,1,-0.5849533460354891,-0.06446486876835131,-0.26998291062046903,-0.2692407512079762,1,2,3,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,Low,1
3565,0.9692653661440392,0,-0.6054546489207954,1,-0.17730436024153218,0.5064364168770659,2,0.8743497629939232,0,0,-2.444179905013594,1.593310833047817,0.8841999195452609,0.858963227035799,3,3,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
3566,0.034556197948201924,1,-0.7796596353001682,0,-2.212809295517447,0.5064364168770659,0,0.32057829995388065,0,1,-1.8631716053329361,1.593310833047817,1.2472090354844825,1.2225992200234617,4,4,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
3567,0.22149803158736875,0,2.3761300338508278,1,1.042414550390728,-0.6613731133654722,1,-0.17445982609706628,1,1,-1.1659616457161468,1.499119031808262,1.5450626690756384,1.5489392137303388,2,2,0,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
3568,1.1094717413734136,0,1.8628388913179588,1,1.327543646382685,0.4456130038436004,1,0.7401021355902765,0,0,-0.6430541760035546,1.0564175659823536,0.95866332794305,1.0081472241589424,3,1,3,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
3569,0.22149803158736875,1,-0.21009045134077434,1,0.8681689917289767,0.0320137952160345,1,1.7050069575539868,0,1,-0.0039450463548314505,0.5760393796606226,0.6142700641032757,0.6911312302722621,3,1,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
3570,0.9225299077342468,0,0.2732699508823395,1,0.28207029441217624,-1.4642421654072157,3,0.7233211821648203,0,0,-0.5268525160674236,-0.9027718998003912,-1.163543811393937,-1.0990767352054631,3,3,0,1,Low,1,Mature,0,"(37110.0, 70904.375]",1,Low,1
3571,-0.33932746933013336,1,-0.45376431646377635,1,-0.010979054246224014,-4.9068473431013615,3,-1.0386789275080417,0,0,-0.0039450463548314505,-0.7426458376931477,-0.43752557951549403,-0.48369274707249515,2,2,3,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
3572,1.343149033422373,0,2.191999694311028,1,0.30583105241150615,2.0270217427137025,3,-1.9112885056317452,0,1,-0.5268525160674236,1.593310833047817,1.3589041480811657,1.362459217326409,1,1,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
3573,0.31496894840695216,1,-0.7796596353001682,1,1.4384271837128904,-0.08963303085089644,3,-1.7686504015153703,0,1,-0.0039450463548314505,1.3013162492051964,1.033126736340839,1.0174712239791392,4,2,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
3574,0.1747625731775762,0,0.6734464409037797,1,-1.1752561962133816,0.14149593867627305,0,0.8575688095684671,1,0,0.9837690631022867,-0.15865667000790643,-5.3055178483813584e-05,-0.04546475552326035,3,3,0,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
3575,-1.3207720959357632,1,1.4031962161275535,1,2.6185448310129344,-0.9654901785327996,4,-0.7785741494134765,1,0,-0.0039450463548314505,-0.03620732839648498,-0.1675957240735088,-0.2505927515675832,2,1,2,1,Mid,2,Young,2,"(37110.0, 70904.375]",1,Low,1
3576,0.2682334899971613,1,1.7397816988873835,1,0.82856772839676,-0.5518909699052337,0,0.8072259492920996,0,0,0.5770632533258262,-0.657873216577548,-0.4282176534657704,-0.39045274887053044,2,0,0,1,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
3577,-0.8534175118378445,0,-0.7796596353001682,1,-1.1039739222153921,2.1365038861739394,2,-0.4765169877552714,0,0,0.7513657432300235,-0.1398183097599954,-0.2141353543221272,-0.17600075300601126,3,0,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
3578,-0.6664756781986761,1,-0.7796596353001682,1,-1.0485321535502894,2.2216566644207916,0,0.37931163694297626,1,1,-0.17824753625902864,1.593310833047817,1.582294373274533,1.5862352130111248,2,0,0,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
3579,-0.8534175118378445,1,-0.7796596353001682,1,-0.5337157302314784,-1.768359230574543,0,0.6897592753139088,0,0,-1.8631716053329361,-0.10214158926417335,0.1674896137165416,0.18763523998165182,4,1,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,Low,1
3580,-1.087094803886804,0,-0.2623381978476107,1,-0.06642082291132662,0.09283720824949997,3,-0.80374557955166,0,0,0.2865591034854974,-1.872947452567808,-1.6475559659795656,-1.649192724597056,1,4,3,1,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
3581,2.184387284798627,0,-0.7796596353001682,1,-0.3990714349019433,1.8445515036133062,2,0.8156164260048275,0,0,-0.7011550059716207,0.4724283982971122,0.3071085044623959,0.308847237644206,1,1,2,0,Mid,2,Senior,1,"(24999.999, 37110.0]",0,High,0
3582,1.343149033422373,1,-0.7796596353001682,1,-2.7830674875013606,0.22664871692312333,5,-0.6778884288607413,0,1,0.9256682331342206,-1.477341887361677,-0.9960011424989117,-1.0058367370034984,2,3,3,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3583,1.9507099927496676,1,2.3761300338508278,1,-1.3495017548751327,0.7010713385841547,1,-0.7198408124243808,0,1,1.4485757028468127,1.1317710069739972,1.1727456270866934,1.2132752202032653,3,0,0,0,High,0,Senior,1,"(37110.0, 70904.375]",1,High,0
3584,-1.2740366375259706,1,0.4626680319696214,0,-0.018899306912667092,-0.1382917612776695,1,0.8156164260048275,0,1,-0.2944491961951603,0.6702311809001777,0.6049621380535523,0.5978912320702972,4,3,0,0,High,0,Young,2,"(37110.0, 70904.375]",1,High,0
3585,0.08129165635799279,1,-0.3003553081348219,1,0.18702726241485718,0.5307657820904507,1,0.6226354616120857,1,0,0.17035744354936574,1.235381988337508,1.582294373274533,1.5862352130111248,1,4,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
3586,-1.3207720959357632,1,0.04413608363591108,1,0.9156905077276359,1.4431169775924326,1,0.4464354506447994,1,0,0.6932649132619578,1.499119031808262,1.582294373274533,1.5862352130111248,4,2,2,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
3587,-0.7132111366084686,1,-0.26673800807976533,1,-0.7000410362267866,0.5429304646971448,0,-1.122583694635321,1,1,-0.875457495875818,0.3688174169336018,-0.11174816777516701,-0.1107327542646356,1,3,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
3588,-0.946888428657428,0,1.2201916092838714,1,0.139505746416198,-1.147960417633196,2,-0.40100269734072025,0,1,-0.0039450463548314505,0.020307752347248086,0.055794501119857995,0.13169124106047284,3,2,3,0,Mid,2,Young,2,"(37110.0, 70904.375]",1,Low,1
3589,1.2496781166027895,0,-0.7796596353001682,1,-0.0030588015797809354,-0.5762203351186203,1,0.6813687986011808,0,0,-1.6307682854606729,1.3766696901968405,1.582294373274533,1.5862352130111248,4,1,3,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
3590,-0.4327983861497168,1,-0.21215286238709682,1,-0.8742865948885379,0.7862241168310067,0,2.283949850732213,0,0,1.0999707230384184,-0.3187827321151501,-0.41890972741604676,-0.4463967477917092,2,4,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3591,1.1094717413734136,1,-0.1554365586132284,1,0.6305614117356787,-0.02880961781743097,0,1.805692678106722,0,0,1.7390798526871416,0.4912667585450232,0.5584225078049339,0.6165392317106901,2,0,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
3592,0.595381698865704,0,-0.7796596353001682,1,0.48799686373970047,-0.5032322394784623,3,-0.4849074644679994,0,0,0.1122566135813002,-1.0534787817836793,-1.014616994598359,-1.015160736823695,1,0,0,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
3593,2.3713291184377954,1,1.8994810609076216,1,2.3730169983531932,-1.0263135915662651,1,-0.6778884288607413,1,1,-0.8173566659077524,0.3970749573054681,0.9028157716447082,0.9149072259569776,3,0,0,1,Mid,2,Senior,1,"(37110.0, 70904.375]",1,Low,1
3594,-1.5544493879847225,0,-0.7796596353001682,1,1.0899360663893871,-0.941160813319413,5,1.7301783876921704,1,1,0.2865591034854974,-0.02678814827252968,0.28849265236294863,0.29952323782400975,3,3,0,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,Low,1
3595,1.296413575012582,0,1.2652896641634566,1,-1.6029498402013165,-0.6613731133654722,3,0.5890735547611742,1,0,-1.340264135620344,-0.20575257062768418,-0.4282176534657704,-0.4463967477917092,4,3,2,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
3596,1.1562071997832062,0,-0.45376431646377635,0,-0.010979054246224014,0.48210705166367934,1,-0.4849074644679994,0,0,-0.0039450463548314505,1.1882860877177301,1.5078309648767438,1.5489392137303388,3,1,0,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
3597,-0.9936238870672205,1,2.3761300338508278,1,-1.484146050204668,-0.46673819165838165,1,0.11081638213568273,1,1,-0.46875168609935747,0.7644229821397328,1.0982822186889043,1.0081472241589424,2,0,3,0,High,0,Young,2,"(37110.0, 70904.375]",1,High,0
3598,1.0160008245538301,0,-0.7796596353001682,1,1.5097094577108794,0.2023193517097385,1,-1.2736122754644235,0,0,-0.5268525160674236,-0.02678814827252968,0.07441035321930527,0.06642324231909759,3,1,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
